Country,Year,fertility,life,population,child_mortality,gdp,region
Estonia,1989,2.04,70.5,1571840,20.9,13601,Europe & Central Asia
Estonia,1990,1.94,69.9,1567631,20.2,13260,Europe & Central Asia
Estonia,1991,1.83,69.8,1552370,19.5,12008,Europe & Central Asia
Estonia,1992,1.71,69.1,1527660,18.7,10523,Europe & Central Asia
Estonia,1993,1.60,68.2,1497364,17.8,9870,Europe & Central Asia
Estonia,1994,1.51,66.7,1467016,16.8,9870,Europe & Central Asia
Estonia,1995,1.43,67.7,1440710,15.8,10464,Europe & Central Asia
Estonia,1996,1.38,69.9,1419727,14.8,11245,Europe & Central Asia
Estonia,1997,1.34,70.1,1403188,13.8,12709,Europe & Central Asia
Estonia,1998,1.32,69.7,1390414,12.8,13705,Europe & Central Asia
Estonia,1999,1.31,70.5,1379962,11.9,13723,Europe & Central Asia
Estonia,2000,1.32,70.8,1370749,11.0,14877,Europe & Central Asia
Estonia,2001,1.34,70.7,1362823,10.2,15894,Europe & Central Asia
Estonia,2002,1.38,71.2,1356644,9.4,16974,Europe & Central Asia
Estonia,2003,1.42,71.8,1351955,8.6,18359,Europe & Central Asia
Estonia,2004,1.47,72.3,1348449,7.9,19665,Europe & Central Asia
Estonia,2005,1.52,73.0,1345857,7.3,21651,Europe & Central Asia
Estonia,2006,1.57,73.1,1344038,6.7,24047,Europe & Central Asia
Estonia,2007,1.60,73.1,1342873,6.1,26066,Europe & Central Asia
Estonia,2008,1.62,73.2,1342145,5.5,24743,Europe & Central Asia
Estonia,2009,1.63,73.9,1341629,5.0,21137,Europe & Central Asia
Estonia,2010,1.63,74.1,1341140,4.5,21710,Europe & Central Asia
Estonia,2011,1.62,74.2,1340537,4.1,23576,Europe & Central Asia
Estonia,2012,1.61,74.3,1339762,3.7,24761,Europe & Central Asia
Estonia,2013,1.60,74.4,1338832,3.4,25254,Europe & Central Asia
Ethiopia,1964,6.87,40.2,24846785,256.0,698,Sub-Saharan Africa
Ethiopia,1965,6.86,39.0,25480202,248.9,727,Sub-Saharan Africa
Ethiopia,1966,6.87,40.0,26128435,242.0,746,Sub-Saharan Africa
Ethiopia,1967,6.88,42.0,26790992,241.5,777,Sub-Saharan Africa
Ethiopia,1968,6.90,42.4,27476546,241.0,800,Sub-Saharan Africa
Ethiopia,1969,6.94,42.7,28197484,241.2,810,Sub-Saharan Africa
Ethiopia,1970,6.98,42.9,28959382,241.1,778,Sub-Saharan Africa
Ethiopia,1971,7.02,43.2,29777985,241.2,792,Sub-Saharan Africa
Ethiopia,1972,7.06,43.1,30642920,241.1,803,Sub-Saharan Africa
Ethiopia,1973,7.09,41.0,31503206,241.0,799,Sub-Saharan Africa
Ethiopia,1974,7.12,38.9,32289683,241.0,780,Sub-Saharan Africa
Ethiopia,1975,7.14,40.0,32958964,241.5,729,Sub-Saharan Africa
Ethiopia,1976,7.17,44.1,33486288,242.1,716,Sub-Saharan Africa
Ethiopia,1977,7.20,43.7,33903618,242.7,704,Sub-Saharan Africa
Ethiopia,1978,7.23,43.4,34294030,243.0,655,Sub-Saharan Africa
Ethiopia,1979,7.27,44.1,34773640,242.8,713,Sub-Saharan Africa
Ethiopia,1980,7.32,44.2,35426282,241.6,715,Sub-Saharan Africa
Ethiopia,1981,7.36,44.3,36282554,239.3,717,Sub-Saharan Africa
Ethiopia,1982,7.40,44.4,37319328,236.0,704,Sub-Saharan Africa
Ethiopia,1983,7.42,44.0,38500829,232.0,736,Sub-Saharan Africa
Ethiopia,1984,7.44,41.0,39768079,227.6,696,Sub-Saharan Africa
Ethiopia,1985,7.44,37.0,41077517,223.4,597,Sub-Saharan Africa
Ethiopia,1986,7.42,43.0,42417873,219.3,635,Sub-Saharan Africa
Ethiopia,1987,7.39,45.6,43802479,215.5,700,Sub-Saharan Africa
Ethiopia,1988,7.35,46.1,45240322,212.0,682,Sub-Saharan Africa
Ethiopia,1989,7.30,46.5,46747612,208.4,657,Sub-Saharan Africa
Ethiopia,1990,7.25,46.9,48333261,204.6,653,Sub-Saharan Africa
Ethiopia,1991,7.19,47.3,49998845,200.2,585,Sub-Saharan Africa
Ethiopia,1992,7.14,47.8,51730288,195.0,516,Sub-Saharan Africa
Ethiopia,1993,7.09,48.2,53502211,188.9,564,Sub-Saharan Africa
Ethiopia,1994,7.05,48.7,55281054,182.0,562,Sub-Saharan Africa
Ethiopia,1995,7.00,49.3,57042197,175.0,578,Sub-Saharan Africa
Ethiopia,1996,6.94,49.8,58774378,168.3,630,Sub-Saharan Africa
Ethiopia,1997,6.86,50.4,60481739,162.0,630,Sub-Saharan Africa
Ethiopia,1998,6.77,51.0,62174171,156.2,591,Sub-Saharan Africa
Ethiopia,1999,6.66,51.6,63868806,150.8,604,Sub-Saharan Africa
Ethiopia,2000,6.53,52.2,65577897,145.1,623,Sub-Saharan Africa
Ethiopia,2001,6.38,53.0,67303731,139.0,656,Sub-Saharan Africa
Ethiopia,2002,6.22,53.7,69040669,132.2,647,Sub-Saharan Africa
Ethiopia,2003,6.05,54.6,70784012,124.8,615,Sub-Saharan Africa
Ethiopia,2004,5.87,55.6,72526620,117.0,679,Sub-Saharan Africa
Ethiopia,2005,5.69,56.6,74263861,109.1,738,Sub-Saharan Africa
Ethiopia,2006,5.52,57.6,75993403,101.3,796,Sub-Saharan Africa
Ethiopia,2007,5.35,58.7,77718436,93.8,863,Sub-Saharan Africa
Ethiopia,2008,5.19,59.7,79446419,86.9,931,Sub-Saharan Africa
Ethiopia,2009,5.04,60.6,81187751,80.8,986,Sub-Saharan Africa
Ethiopia,2010,4.90,61.5,82949541,75.7,1081,Sub-Saharan Africa
Ethiopia,2011,4.77,62.3,84734262,71.3,1171,Sub-Saharan Africa
Ethiopia,2012,4.64,63.0,86538534,67.7,1240,Sub-Saharan Africa
Ethiopia,2013,4.52,63.6,88356373,64.6,1336,Sub-Saharan Africa
Fiji,1964,5.68,57.5,450447,61.7,3671,East Asia & Pacific
Fiji,1965,5.48,58.0,463885,60.0,3471,East Asia & Pacific
Fiji,1966,5.28,58.4,476334,58.5,3382,East Asia & Pacific
Fiji,1967,5.08,58.7,487922,57.3,3744,East Asia & Pacific
Fiji,1968,4.89,59.1,498903,56.4,3953,East Asia & Pacific
Fiji,1969,4.71,59.5,509680,55.8,3971,East Asia & Pacific
Fiji,1970,4.54,59.9,520555,55.3,4384,East Asia & Pacific
Fiji,1971,4.40,60.2,531631,54.9,4590,East Asia & Pacific
Fiji,1972,4.28,60.5,542846,54.6,4834,East Asia & Pacific
Fiji,1973,4.18,60.9,554147,54.2,5287,East Asia & Pacific
Fiji,1974,4.11,61.2,565426,53.6,5319,East Asia & Pacific
Fiji,1975,4.05,61.5,576634,52.8,5245,East Asia & Pacific
Fiji,1976,4.02,61.8,587565,51.6,5291,East Asia & Pacific
Fiji,1977,3.99,62.1,598298,50.0,5506,East Asia & Pacific
Fiji,1978,3.97,62.4,609387,48.2,5510,East Asia & Pacific
Fiji,1979,3.94,62.7,621579,46.1,6066,East Asia & Pacific
Fiji,1980,3.91,63.0,635297,44.0,5843,East Asia & Pacific
Fiji,1981,3.86,63.3,651006,42.0,6066,East Asia & Pacific
Fiji,1982,3.81,63.5,668259,40.0,5560,East Asia & Pacific
Fiji,1983,3.76,63.8,685461,38.3,5208,East Asia & Pacific
Fiji,1984,3.69,64.1,700434,36.8,5528,East Asia & Pacific
Fiji,1985,3.63,64.3,711703,35.4,5193,East Asia & Pacific
Fiji,1986,3.57,64.6,718535,34.1,5545,East Asia & Pacific
Fiji,1987,3.51,64.8,721637,33.0,5160,East Asia & Pacific
Fiji,1988,3.47,65.1,722753,31.8,5204,East Asia & Pacific
Fiji,1989,3.43,65.3,724404,30.8,5583,East Asia & Pacific
Fiji,1990,3.40,65.5,728390,29.8,5694,East Asia & Pacific
Fiji,1991,3.37,65.7,735262,28.8,5488,East Asia & Pacific
Fiji,1992,3.35,65.9,744396,28.0,5751,East Asia & Pacific
Fiji,1993,3.33,66.2,754981,27.2,5792,East Asia & Pacific
Fiji,1994,3.31,66.4,765725,26.6,6002,East Asia & Pacific
Fiji,1995,3.28,66.6,775651,26.2,6073,East Asia & Pacific
Fiji,1996,3.24,66.8,784713,25.8,6291,East Asia & Pacific
Fiji,1997,3.21,67.0,793165,25.4,6087,East Asia & Pacific
Fiji,1998,3.17,67.2,800685,25.1,6108,East Asia & Pacific
Fiji,1999,3.13,67.4,806927,24.8,6594,East Asia & Pacific
Fiji,2000,3.09,67.6,811718,24.5,6444,East Asia & Pacific
Fiji,2001,3.05,67.7,814780,24.2,6548,East Asia & Pacific
Fiji,2002,3.00,67.9,816336,23.9,6745,East Asia & Pacific
Fiji,2003,2.95,68.1,817339,23.7,6804,East Asia & Pacific
Fiji,2004,2.91,68.2,819102,23.7,7149,East Asia & Pacific
Fiji,2005,2.86,68.4,822553,23.7,7169,East Asia & Pacific
Fiji,2006,2.82,68.6,828046,23.8,7253,East Asia & Pacific
Fiji,2007,2.77,68.7,835267,23.9,7128,East Asia & Pacific
Fiji,2008,2.74,68.9,843651,24.0,7129,East Asia & Pacific
Fiji,2009,2.70,69.1,852323,24.0,6959,East Asia & Pacific
Fiji,2010,2.67,69.3,860623,23.9,7098,East Asia & Pacific
Fiji,2011,2.64,69.4,868406,23.7,7228,East Asia & Pacific
Fiji,2012,2.62,69.6,875822,23.5,7303,East Asia & Pacific
Fiji,2013,2.59,69.8,882863,23.2,7502,East Asia & Pacific
Finland,1964,2.58,69.4,4545748,21.3,12389,Europe & Central Asia
Finland,1965,2.46,69.1,4564002,20.2,13006,Europe & Central Asia
Finland,1966,2.41,69.7,4576277,19.3,13269,Europe & Central Asia
Finland,1967,2.32,69.8,4583461,18.4,13477,Europe & Central Asia
Finland,1968,2.15,69.8,4588404,17.6,13726,Europe & Central Asia
Finland,1969,1.94,69.7,4595003,16.9,15058,Europe & Central Asia
Finland,1970,1.83,70.4,4605998,16.1,16245,Europe & Central Asia
Finland,1971,1.70,70.2,4622759,15.4,16564,Europe & Central Asia
Finland,1972,1.59,70.9,4644371,14.6,17722,Europe & Central Asia
Finland,1973,1.50,71.4,4668510,13.8,18804,Europe & Central Asia
Finland,1974,1.62,71.3,4691674,13.1,19273,Europe & Central Asia
Finland,1975,1.69,71.9,4711432,12.2,19409,Europe & Central Asia
Finland,1976,1.72,72.0,4726845,11.4,19268,Europe & Central Asia
Finland,1977,1.69,72.5,4739016,10.6,19261,Europe & Central Asia
Finland,1978,1.65,73.1,4750001,9.9,19608,Europe & Central Asia
Finland,1979,1.64,73.4,4762803,9.2,20918,Europe & Central Asia
Finland,1980,1.63,73.7,4779488,8.7,21965,Europe & Central Asia
Finland,1981,1.65,74.0,4800928,8.2,22279,Europe & Central Asia
Finland,1982,1.72,74.6,4826163,7.9,22873,Europe & Central Asia
Finland,1983,1.74,74.5,4853221,7.6,23351,Europe & Central Asia
Finland,1984,1.70,74.8,4879235,7.4,23926,Europe & Central Asia
Finland,1985,1.64,74.4,4902206,7.3,24630,Europe & Central Asia
Finland,1986,1.60,74.8,4921232,7.3,25133,Europe & Central Asia
Finland,1987,1.59,74.8,4937130,7.2,26086,Europe & Central Asia
Finland,1988,1.70,74.8,4951685,7.1,27282,Europe & Central Asia
Finland,1989,1.71,75.0,4967527,6.9,28735,Europe & Central Asia
Finland,1990,1.79,75.0,4986441,6.7,28599,Europe & Central Asia
Finland,1991,1.80,75.5,5009160,6.4,26761,Europe & Central Asia
Finland,1992,1.85,75.7,5034766,6.1,25726,Europe & Central Asia
Finland,1993,1.81,75.9,5061394,5.8,25414,Europe & Central Asia
Finland,1994,1.85,76.6,5086368,5.5,26301,Europe & Central Asia
Finland,1995,1.81,76.7,5107802,5.2,27303,Europe & Central Asia
Finland,1996,1.76,76.9,5125177,4.9,28210,Europe & Central Asia
Finland,1997,1.75,77.1,5139257,4.7,29884,Europe & Central Asia
Finland,1998,1.71,77.3,5151024,4.6,31423,Europe & Central Asia
Finland,1999,1.73,77.5,5161995,4.4,32743,Europe & Central Asia
Finland,2000,1.73,77.8,5173370,4.3,34517,Europe & Central Asia
Finland,2001,1.73,78.2,5185180,4.2,35327,Europe & Central Asia
Finland,2002,1.72,78.4,5197305,4.1,35834,Europe & Central Asia
Finland,2003,1.76,78.6,5210595,4.0,36461,Europe & Central Asia
Finland,2004,1.80,79.0,5226067,3.9,37783,Europe & Central Asia
Finland,2005,1.80,79.1,5244342,3.8,38700,Europe & Central Asia
Finland,2006,1.84,79.5,5265936,3.6,40115,Europe & Central Asia
Finland,2007,1.83,79.5,5290431,3.5,42016,Europe & Central Asia
Finland,2008,1.85,79.7,5316334,3.3,42122,Europe & Central Asia
Finland,2009,1.86,79.8,5341546,3.2,38455,Europe & Central Asia
Finland,2010,1.87,80.0,5364546,3.0,39425,Europe & Central Asia
Finland,2011,1.83,80.2,5384770,2.9,40251,Europe & Central Asia
Finland,2012,1.80,80.4,5402627,2.7,39489,Europe & Central Asia
Finland,2013,1.85,80.5,5418763,2.6,38788,Europe & Central Asia
France,1964,2.80,71.3,48194218,23.4,13969,Europe & Central Asia
France,1965,2.77,71.2,48754817,22.3,14514,Europe & Central Asia
France,1966,2.73,71.6,49238715,21.4,15158,Europe & Central Asia
France,1967,2.68,71.6,49655097,20.6,15759,Europe & Central Asia
France,1968,2.62,71.5,50026522,19.9,16321,Europe & Central Asia
France,1969,2.56,71.3,50387730,19.1,17339,Europe & Central Asia
France,1970,2.49,72.2,50763212,18.2,18185,Europe & Central Asia
France,1971,2.41,72.1,51161640,17.4,18891,Europe & Central Asia
France,1972,2.33,72.4,51572812,16.6,19570,Europe & Central Asia
France,1973,2.24,72.5,51980081,15.9,20486,Europe & Central Asia
France,1974,2.14,72.9,52358648,15.4,20997,Europe & Central Asia
France,1975,2.06,73.0,52691826,15.0,20851,Europe & Central Asia
France,1976,1.98,73.2,52974009,14.5,21661,Europe & Central Asia
France,1977,1.92,73.8,53214788,13.9,22270,Europe & Central Asia
France,1978,1.87,74.0,53431051,13.3,22928,Europe & Central Asia
France,1979,1.85,74.3,53646954,12.8,23647,Europe & Central Asia
France,1980,1.83,74.4,53880143,12.4,23962,Europe & Central Asia
France,1981,1.84,74.5,54135673,11.9,24186,Europe & Central Asia
France,1982,1.84,74.9,54408866,11.5,24753,Europe & Central Asia
France,1983,1.85,74.9,54695692,11.1,25188,Europe & Central Asia
France,1984,1.85,75.4,54988578,10.7,25497,Europe & Central Asia
France,1985,1.84,75.5,55281465,10.3,25917,Europe & Central Asia
France,1986,1.83,75.8,55575215,10.0,26453,Europe & Central Asia
France,1987,1.81,76.3,55870924,9.8,26963,Europe & Central Asia
France,1988,1.79,76.6,56162822,9.6,28101,Europe & Central Asia
France,1989,1.77,76.7,56443567,9.3,28942,Europe & Central Asia
France,1990,1.75,77.0,56708260,9.0,29476,Europe & Central Asia
France,1991,1.74,77.2,56956057,8.6,29707,Europe & Central Asia
France,1992,1.72,77.5,57189616,8.1,30033,Europe & Central Asia
France,1993,1.72,77.5,57412239,7.6,29719,Europe & Central Asia
France,1994,1.72,77.9,57628904,7.0,30303,Europe & Central Asia
France,1995,1.72,78.1,57844501,6.5,30823,Europe & Central Asia
France,1996,1.74,78.3,58057570,6.1,31141,Europe & Central Asia
France,1997,1.75,78.6,58270419,5.8,31756,Europe & Central Asia
France,1998,1.77,78.8,58496138,5.6,32764,Europe & Central Asia
France,1999,1.80,78.9,58751572,5.5,33707,Europe & Central Asia
France,2000,1.82,79.2,59047795,5.4,34774,Europe & Central Asia
France,2001,1.84,79.4,59390720,5.3,35197,Europe & Central Asia
France,2002,1.87,79.6,59774531,5.1,35333,Europe & Central Asia
France,2003,1.89,79.6,60183884,4.9,35371,Europe & Central Asia
France,2004,1.92,80.5,60596691,4.7,36090,Europe & Central Asia
France,2005,1.94,80.5,60996506,4.6,36395,Europe & Central Asia
France,2006,1.95,80.9,61378065,4.5,37001,Europe & Central Asia
France,2007,1.96,81.1,61744596,4.4,37641,Europe & Central Asia
France,2008,1.97,81.3,62098413,4.3,37505,Europe & Central Asia
France,2009,1.98,81.2,62444770,4.3,36215,Europe & Central Asia
France,2010,1.98,81.4,62787427,4.3,36745,Europe & Central Asia
France,2011,1.98,81.5,63125894,4.3,37328,Europe & Central Asia
France,2012,1.98,81.7,63457777,4.3,37227,Europe & Central Asia
France,2013,1.98,81.8,63782963,4.4,37309,Europe & Central Asia
French Guiana,1964,5.08,61.1,37711,,,America
French Guiana,1965,5.08,62.1,39347,,,America
French Guiana,1966,5.06,63.0,41100,,,America
French Guiana,1967,5.01,63.8,42960,,,America
French Guiana,1968,4.92,64.5,44870,,,America
French Guiana,1969,4.80,65.0,46754,,,America
French Guiana,1970,4.65,65.3,48561,,,America
French Guiana,1971,4.47,65.6,50282,,,America
French Guiana,1972,4.27,65.7,51945,,,America
French Guiana,1973,4.06,65.8,53580,,,America
French Guiana,1974,3.85,65.9,55233,,,America
French Guiana,1975,3.66,66.0,56949,,,America
French Guiana,1976,3.51,66.2,58740,,,America
French Guiana,1977,3.40,66.5,60634,,,America
French Guiana,1978,3.34,66.9,62711,,,America
French Guiana,1979,3.33,67.3,65073,,,America
French Guiana,1980,3.36,67.8,67799,47.0,,America
French Guiana,1981,3.42,68.3,70882,44.1,,America
French Guiana,1982,3.48,68.8,74316,41.2,,America
French Guiana,1983,3.55,69.3,78174,38.6,,America
French Guiana,1984,3.60,69.8,82548,36.2,,America
French Guiana,1985,3.65,70.2,87473,34.3,,America
French Guiana,1986,3.69,70.6,93019,32.6,,America
French Guiana,1987,3.74,70.9,99097,31.1,,America
French Guiana,1988,3.79,71.3,105392,29.7,,America
French Guiana,1989,3.85,71.6,111472,28.4,,America
French Guiana,1990,3.91,71.9,117038,27.2,,America
French Guiana,1991,3.97,72.3,121979,26.0,,America
French Guiana,1992,4.01,72.6,126405,24.9,,America
French Guiana,1993,4.04,72.9,130513,23.8,,America
French Guiana,1994,4.04,73.3,134605,22.9,,America
French Guiana,1995,4.03,73.6,138916,21.9,,America
French Guiana,1996,4.01,73.8,143449,21.0,,America
French Guiana,1997,3.97,74.1,148169,20.2,,America
French Guiana,1998,3.92,74.3,153227,19.3,,America
French Guiana,1999,3.88,74.6,158797,18.5,,America
French Guiana,2000,3.82,74.7,164983,17.7,,America
French Guiana,2001,3.77,74.9,171889,16.9,,America
French Guiana,2002,3.70,75.1,179424,16.1,,America
French Guiana,2003,3.63,75.2,187247,15.3,,America
French Guiana,2004,3.55,75.4,194882,14.6,,America
French Guiana,2005,3.47,75.5,201993,13.8,,America
French Guiana,2006,3.39,75.7,208451,13.2,,America
French Guiana,2007,3.32,75.8,214366,12.6,,America
French Guiana,2008,3.26,76.0,219931,12.1,,America
French Guiana,2009,3.20,76.2,225451,11.7,,America
French Guiana,2010,3.16,76.4,231151,11.4,,America
French Guiana,2011,3.12,76.7,237080,11.2,,America
French Guiana,2012,3.09,76.9,243172,11.1,,America
French Guiana,2013,3.06,77.1,249408,11.0,,America
French Polynesia,1964,5.37,57.8,89768,,,East Asia & Pacific
French Polynesia,1965,5.31,58.2,92859,,,East Asia & Pacific
French Polynesia,1966,5.27,58.7,96177,,,East Asia & Pacific
French Polynesia,1967,5.22,59.1,99708,,,East Asia & Pacific
French Polynesia,1968,5.17,59.5,103387,,,East Asia & Pacific
French Polynesia,1969,5.12,59.8,107129,,,East Asia & Pacific
French Polynesia,1970,5.06,60.2,110872,,,East Asia & Pacific
French Polynesia,1971,4.98,60.5,114591,,,East Asia & Pacific
French Polynesia,1972,4.89,60.8,118303,,,East Asia & Pacific
French Polynesia,1973,4.79,61.1,122041,,,East Asia & Pacific
French Polynesia,1974,4.67,61.5,125862,,,East Asia & Pacific
French Polynesia,1975,4.55,61.8,129803,,,East Asia & Pacific
French Polynesia,1976,4.42,62.2,133865,,,East Asia & Pacific
French Polynesia,1977,4.30,62.7,138027,,,East Asia & Pacific
French Polynesia,1978,4.19,63.3,142290,,,East Asia & Pacific
French Polynesia,1979,4.08,63.9,146651,,,East Asia & Pacific
French Polynesia,1980,3.99,64.6,151098,50.0,,East Asia & Pacific
French Polynesia,1981,3.92,65.2,155637,45.0,,East Asia & Pacific
French Polynesia,1982,3.86,65.8,160251,40.0,,East Asia & Pacific
French Polynesia,1983,3.81,66.4,164893,35.4,,East Asia & Pacific
French Polynesia,1984,3.77,66.9,169500,31.2,,East Asia & Pacific
French Polynesia,1985,3.74,67.3,174024,27.7,,East Asia & Pacific
French Polynesia,1986,3.70,67.6,178450,24.9,,East Asia & Pacific
French Polynesia,1987,3.65,67.9,182788,22.9,,East Asia & Pacific
French Polynesia,1988,3.58,68.1,187044,21.5,,East Asia & Pacific
French Polynesia,1989,3.50,68.4,191237,20.6,,East Asia & Pacific
French Polynesia,1990,3.40,68.7,195383,20.0,,East Asia & Pacific
French Polynesia,1991,3.29,69.0,199464,19.5,,East Asia & Pacific
French Polynesia,1992,3.18,69.3,203481,18.9,,East Asia & Pacific
French Polynesia,1993,3.06,69.7,207494,18.0,,East Asia & Pacific
French Polynesia,1994,2.95,70.0,211583,16.8,,East Asia & Pacific
French Polynesia,1995,2.84,70.4,215798,15.4,,East Asia & Pacific
French Polynesia,1996,2.75,70.8,220172,14.0,,East Asia & Pacific
French Polynesia,1997,2.66,71.2,224667,12.6,,East Asia & Pacific
French Polynesia,1998,2.59,71.6,229171,11.5,,East Asia & Pacific
French Polynesia,1999,2.52,72.0,233532,10.7,,East Asia & Pacific
French Polynesia,2000,2.46,72.3,237638,10.3,,East Asia & Pacific
French Polynesia,2001,2.41,72.7,241448,10.1,,East Asia & Pacific
French Polynesia,2002,2.37,73.0,245000,10.0,,East Asia & Pacific
French Polynesia,2003,2.33,73.4,248357,10.0,,East Asia & Pacific
French Polynesia,2004,2.29,73.8,251622,10.0,,East Asia & Pacific
French Polynesia,2005,2.25,74.1,254870,10.0,,East Asia & Pacific
French Polynesia,2006,2.22,74.5,258119,9.8,,East Asia & Pacific
French Polynesia,2007,2.18,74.8,261345,9.6,,East Asia & Pacific
French Polynesia,2008,2.16,75.1,264541,9.3,,East Asia & Pacific
French Polynesia,2009,2.13,75.4,267685,9.0,,East Asia & Pacific
French Polynesia,2010,2.11,75.6,270764,8.6,,East Asia & Pacific
French Polynesia,2011,2.09,75.8,273777,8.2,,East Asia & Pacific
French Polynesia,2012,2.08,76.0,276731,7.8,,East Asia & Pacific
French Polynesia,2013,2.06,76.3,279632,7.5,,East Asia & Pacific
Gabon,1964,4.69,41.6,498162,241.9,2454,Sub-Saharan Africa
Gabon,1965,4.77,42.3,501880,233.1,2807,Sub-Saharan Africa
Gabon,1966,4.83,43.2,505765,222.8,2679,Sub-Saharan Africa
Gabon,1967,4.90,44.1,509973,212.7,3219,Sub-Saharan Africa
Gabon,1968,4.96,44.9,514963,203.9,3423,Sub-Saharan Africa
Gabon,1969,5.02,45.8,521339,194.3,3836,Sub-Saharan Africa
Gabon,1970,5.08,46.7,529526,185.0,4656,Sub-Saharan Africa
Gabon,1971,5.14,47.5,539728,176.3,5793,Sub-Saharan Africa
Gabon,1972,5.21,48.3,551811,167.9,6180,Sub-Saharan Africa
Gabon,1973,5.28,49.1,565441,159.9,8349,Sub-Saharan Africa
Gabon,1974,5.34,49.9,580101,152.3,18287,Sub-Saharan Africa
Gabon,1975,5.41,50.8,595417,145.1,18169,Sub-Saharan Africa
Gabon,1976,5.48,51.6,611293,138.2,21774,Sub-Saharan Africa
Gabon,1977,5.54,52.4,627846,131.7,20699,Sub-Saharan Africa
Gabon,1978,5.60,53.2,645160,125.4,22649,Sub-Saharan Africa
Gabon,1979,5.65,54.1,663387,121.1,24502,Sub-Saharan Africa
